peak_chr_name	promoter_chr_name	ensemble	gene_name	promoter_strand	n_bases_overlap	baseMean_atac	log2FoldChange_atac	lfcSE_atac	stat_atac	pvalue_atac	padj_atac	baseMean_rna	log2FoldChange_rna	lfcSE_rna	stat_rna	pvalue_rna	padj_rna	cluster_id
chr6:24665982-24668200	chr6:24665262-24667462	ENSG00000112304.11_6	ACOT13	+	1480	15.56601552	-0.106033096	0.26009823	-0.407665582	0.683519209	0.981567849	5.061115707	0.323528172	0.290073405	1.115332071	0.264708147	0.658860268	c1
chr14:74058293-74059549	chr14:74056576-74058776	ENSG00000177465.5_6	ACOT4	+	483	6.920015341	0.614756186	0.24924177	2.466505459	0.013643865	0.155925752	1.451632332	-0.466226606	0.897487173	-0.519479965	0.603426081	0.866202027	c1
chr1:6452189-6454411	chr1:6453626-6455826	ENSG00000097021.20_12	ACOT7	-	785	15.67961471	-0.183265549	0.272556464	-0.672394797	0.501332394	0.949361564	1.482869945	0.007486894	0.588063898	0.012731429	0.989842064	0.997258261	c1
chrX:23782494-23785958	chrX:23784391-23786591	ENSG00000123130.17_12	ACOT9	-	1567	2.65804529	-0.265696348	0.49728274	-0.53429634	0.593136524	0.968918554	0.961752075	1.02594662	0.628804297	1.631583348	0.102767288	0.495061288	c1
chr17:73974596-73976499	chr17:73975057-73977257	ENSG00000161533.12_15	ACOX1	-	1442	21.94267725	-0.358768998	0.262922206	-1.364544298	0.172396322	0.694095017	5.374667275	0.419909539	0.267048814	1.572407433	0.115856092	0.512350261	c1
chr3:58521573-58523782	chr3:58522809-58525009	ENSG00000168306.13_7	ACOX2	-	973	2.455436284	0.111422019	0.535067126	0.208239328	0.835042102	0.993886835	0.326648196	0.737201758	1.135382268	0.649298284	0.516145595	NA	c1
chr4:8441956-8443432	chr4:8442249-8444449	ENSG00000087008.16_8	ACOX3	-	1183	6.778114986	-0.080551374	0.295294177	-0.272783483	0.785019657	0.990454897	1.925218955	0.674343398	0.453167554	1.488066372	0.136733391	0.537895109	c1
chr2:111489660-111491095	chr2:111488115-111490315	ENSG00000153093.20_9	ACOXL	+	655	6.566289919	-0.327965458	0.348591974	-0.940829057	0.346792468	0.882797702	0.521757557	1.444501577	0.845303211	1.708856134	0.087477602	NA	c1
chr2:263310-265485	chr2:262139-264339	ENSG00000143727.16_10	ACP1	+	1029	17.91365607	-0.374541105	0.312766392	-1.197510713	0.231107554	0.7788079	8.724771043	-0.708718377	0.330124275	-2.146822972	0.031807378	0.34670594	c1
chr11:47269670-47271030	chr11:47270256-47272456	ENSG00000134575.13_9	ACP2	-	774	10.24521484	0.026590611	0.254888309	0.1043226	0.916913344	0.996953992	4.123586306	0.825917106	0.356234117	2.318467169	0.020423945	0.295124834	c1
chr19:11692719-11692936	chr19:11690607-11692807	ENSG00000102575.14_13	ACP5	-	88	2.647606333	1.157526554	0.451044808	2.566322755	0.010278314	0.12873858	4.205785924	0.398613743	0.892599525	0.446576244	0.655181051	0.887877967	c1
chr1:147141589-147143434	chr1:147142445-147144645	ENSG00000162836.12_11	ACP6	-	989	13.6554521	-0.407705686	0.292155531	-1.395509041	0.16286239	0.676846539	2.137099046	0.076072458	0.618609316	0.122973346	0.902128205	0.972008957	c1
chr12:6755651-6756896	chr12:6756398-6758598	ENSG00000111644.8_10	ACRBP	-	498	6.916636763	0.578437523	0.395219867	1.463584124	0.143307613	0.639251134	1.361714327	1.066729866	0.642738608	1.659663591	0.096982148	0.487790664	c1
chr17:48502584-48504818	chr17:48501518-48503718	ENSG00000167107.13_8	ACSF2	+	1134	6.018008938	0.18761475	0.31855975	0.588946814	0.555896953	0.96176196	1.724847218	-0.627672842	0.90758531	-0.691585502	0.489197669	0.809807373	c1
chr4:185745838-185748362	chr4:185747771-185749971	ENSG00000151726.16_10	ACSL1	-	591	10.50004427	0.313423737	0.245866527	1.27477189	0.202389993	0.740612494	2.029855103	0.39996672	0.451219535	0.886412687	0.375395185	0.742305708	c1
chr2:223724709-223727371	chr2:223723659-223725859	ENSG00000123983.15_9	ACSL3	+	1150	14.37067809	-0.005024707	0.224404523	-0.022391291	0.982135827	0.999300215	5.631789201	0.322244135	0.302352312	1.065790215	0.286518485	0.679217032	c1
chrX:108975600-108977076	chrX:108976431-108978631	ENSG00000068366.21_13	ACSL4	-	645	11.9488323	0.32923561	0.264252353	1.245913634	0.212796104	0.755478505	3.494716035	0.983881161	0.352510587	2.791068399	0.005253437	0.172502785	c1
chr5:131348840-131349482	chr5:131347735-131349935	ENSG00000164398.15_16	ACSL6	-	642	2.540354907	-0.200246661	0.553968773	-0.361476441	0.717743313	0.985281502	0.393277557	-0.325581444	1.825243816	-0.17837696	0.858426942	NA	c1
chr16:20589658-20589849	chr16:20587548-20589748	ENSG00000066813.14_9	ACSM2B	-	90	1.006995908	0.199821458	0.747649875	0.26726609	0.789264294	0.990671721	0	NA	NA	NA	NA	NA	c1
chr16:20621431-20626387	chr16:20619564-20621764	ENSG00000005187.12_11	ACSM3	+	333	15.11453689	-1.572600207	0.631908512	-2.488651725	0.012822851	0.149644261	1.613265506	-0.859773802	0.878977556	-0.978152168	0.327999069	0.7067063	c1
chr16:20420484-20421308	chr16:20418855-20421055	ENSG00000183549.10_6	ACSM5	+	571	3.268741891	0.343259019	0.592531384	0.57930943	0.562380404	0.963108759	0	NA	NA	NA	NA	NA	c1
chr20:25037076-25040052	chr20:25039415-25041615	ENSG00000154930.15_7	ACSS1	-	637	7.739217986	0.35021007	0.275529735	1.271042742	0.203713443	0.742845045	1.4378265	-0.881463438	0.950332811	-0.92753131	0.353650743	0.726926237	c1
chr12:81329521-81331846	chr12:81328192-81330392	ENSG00000111058.8_12	ACSS3	+	871	10.49521777	-0.770389546	0.332591192	-2.316325757	0.020540489	0.204678476	0.726631235	-0.783144235	1.023166692	-0.765412167	0.44402615	NA	c1
chr1:229569451-229571049	chr1:229569650-229571850	ENSG00000143632.15_6	ACTA1	-	1399	3.520938901	0.097778613	0.354663336	0.275694167	0.782782976	0.990260435	1.427946904	1.514422156	0.864084577	1.752631856	NA	NA	c1
chr7:5601670-5603506	chr7:5603332-5605532	ENSG00000075624.17_12	ACTB	-	174	16.44817772	-0.675936567	0.332826347	-2.030898614	0.04226528	0.326165804	34.37341509	0.299845845	0.249447539	1.202039699	0.229348147	0.627876147	c1
chr5:56778605-56778882	chr5:56778437-56780637	ENSG00000169067.4_7	ACTBL2	-	277	1.366545107	0.659208047	0.623141644	1.057878339	0.290110912	0.839831405	0	NA	NA	NA	NA	NA	c1
chr15:35087146-35088402	chr15:35087549-35089749	ENSG00000159251.8_8	ACTC1	-	853	3.034461799	-0.094824203	0.476743298	-0.198899919	0.842341033	0.99460993	0.20846345	0.979196223	2.349816841	0.416711722	0.676889279	NA	c1
chr17:79490374-79491778	chr17:79490672-79492872	ENSG00000184009.13_16	ACTG1	-	1106	11.43826232	-0.688656121	0.384999301	-1.788720447	0.073659848	0.452540921	59.20492572	-0.291028764	0.427153965	-0.681320526	0.495668698	0.812653329	c1
chr20:32254182-32256091	chr20:32252748-32254948	ENSG00000288649.2_2	ACTL10	+	766	16.88092787	0.035005204	0.246677488	0.141906762	0.887153653	0.996289439	4.830150008	0.527479694	0.5150738	1.024085664	0.305794815	0.693505638	c1
chr3:179280224-179281683	chr3:179278673-179280873	ENSG00000136518.17_13	ACTL6A	+	649	47.07856032	-0.35359023	0.341527471	-1.035320025	0.300519481	0.847861447	7.634961121	-1.850871403	0.564689284	-3.277681114	0.001046636	0.085398902	c1
chr7:100253226-100254593	chr7:100253870-100256070	ENSG00000077080.10_7	ACTL6B	-	723	8.036012214	-0.178599068	0.32184515	-0.554922354	0.57894777100000006	0.966481461	4.172947638	-0.124862372	0.711801367	-0.175417438	0.86075164	0.959870916	c1
chr9:111623434-111624226	chr9:111622545-111624745	ENSG00000187003.7_7	ACTL7A	+	792	2.802198655	-0.338894824	0.490866643	-0.690401005	0.489942045	0.945908564	0.109473857	-0.138777796	3.18124364	-0.043623756	0.965204315	NA	c1
chr14:69444277-69447248	chr14:69445956-69448156	ENSG00000072110.16_12	ACTN1	-	1292	19.00696414	0.165053597	0.243083486	0.67899963	0.497138096	0.947905941	2.649396136	0.072534684	0.441945267	0.164125945	0.869631998	0.962271437	c1
chr11:66312846-66314266	chr11:66311865-66314065	ENSG00000248746.6_6	ACTN3	+	1219	12.97837406	0.079305213	0.227973462	0.347870373	0.727937536	0.986422099	0.349412971	1.670847652	1.483946714	1.125948551	0.260187297	NA	c1
chr19:39137684-39139140	chr19:39136288-39138488	ENSG00000130402.14_12	ACTN4	+	804	19.7155252	0.157111324	0.273930453	0.57354457	0.566276031	0.9638416	10.54932894	-0.025370599	0.311390263	-0.081475249	0.935064008	0.981164766	c1
chr14:58666160-58667689	chr14:58664797-58666997	ENSG00000131966.14_11	ACTR10	+	837	14.1460714	0.063157177	0.226470347	0.278876142	0.780339879	0.990025828	4.331595723	-0.486610142	0.413135856	-1.177845338	0.23885827	0.637128607	c1
chr10:104261557-104264508	chr10:104262268-104264468	ENSG00000138107.13_8	ACTR1A	-	2200	28.11709323	0.056261245	0.267890858	0.210015547	0.833655539	0.993721739	4.631593482	-0.562960997	0.401505899	-1.402123851	0.160878266	0.560009141	c1
chr2:65454196-65455778	chr2:65452921-65455121	ENSG00000138071.15_12	ACTR2	+	925	13.08638533	-0.08679057	0.244288999	-0.35527826	0.722381141	0.98567368	8.236848714	-0.737735558	0.394128065	-1.871816861	0.061231945	0.416516539	c1
chr2:114646845-114648888	chr2:114645639-114647839	ENSG00000115091.12_7	ACTR3	+	994	24.81329022	0.195678835	0.239982992	0.81538626299999994	0.414851245	0.919026129	7.175355562	-0.272520808	0.352309644	-0.773526394	0.439210914	0.777708183	c1
chr7:152456182-152457900	chr7:152454833-152457033	ENSG00000133627.18_6	ACTR3B	+	851	9.833795264	-0.003663597	0.262521541	-0.013955414	0.988865552	0.999622679	2.180860723	0.415536113	0.421477072	0.985904432	0.324180012	0.704826277	c1
chr7:150019433-150021823	chr7:150020613-150022813	ENSG00000106526.11_10	ACTR3C	-	1210	9.386284796	0.041859564	0.252841852	0.165556311	0.868506131	0.996019122	1.906875768	0.919096858	0.42806677	2.147087611	0.031786307	0.34670594	c1
chr20:37376370-37377939	chr20:37375102-37377302	ENSG00000101442.10_6	ACTR5	+	932	17.6799457	-0.172564037	0.242947256	-0.710294241	0.47752169	0.941822434	2.007547982	-0.430657825	0.566016244	-0.760857713	0.446742059	0.780849776	c1
chr12:100592925-100595226	chr12:100590899-100593099	ENSG00000075089.10_7	ACTR6	+	174	14.54861214	-0.127102508	0.245712453	-0.517281509	0.60495966	0.971598803	2.480371333	-0.199535996	0.472493851	-0.422303901	0.672803211	0.894293418	c1
chr3:53915220-53916839	chr3:53915978-53918178	ENSG00000113812.14_9	ACTR8	-	861	8.318527244	0.385693728	0.258941046	1.489504017	0.136354696	0.624999236	2.909699807	0.190112101	0.420893533	0.451686914	0.651494547	0.88663488	c1
chr3:169487126-169487569	chr3:169487148-169489348	ENSG00000184378.3_8	ACTRT3	-	421	20.79827219	-0.081831812	0.328246181	-0.249300119	0.803128639	0.991515168	0.54656753	-1.198023513	1.103318967	-1.085836053	0.277551533	NA	c1
chr12:52344812-52347330	chr12:52343482-52345682	ENSG00000135503.13_11	ACVR1B	+	870	10.29118645	0.35282805	0.213501491	1.652578856	0.098416604	0.529482408	3.02426701	-1.652825607	0.777244768	-2.126518795	0.033460086	0.352283892	c1
chr2:158484427-158485949	chr2:158485175-158487375	ENSG00000123612.16_7	ACVR1C	-	774	13.55571698	-0.166593523	0.303322481	-0.549229065	0.58284826	0.967271618	0.121715333	-0.138778196	3.132803924	-0.044298398	0.964666549	NA	c1
chr2:148600976-148604251	chr2:148600085-148602285	ENSG00000121989.15_6	ACVR2A	+	1309	11.94596767	0.106307288	0.236856667	0.4488254	0.653557614	0.977955651	6.356957769	-0.694212004	0.569568646	-1.218838167	0.222905622	0.621830844	c1
chr3:38494353-38495542	chr3:38493380-38495580	ENSG00000114739.14_6	ACVR2B	+	1189	13.50617077	0.378484633	0.312640209	1.210607663	0.226045806	0.771930292	8.748189201	0.636199656	0.46837078	1.358324821	0.174360638	0.570911741	c1
chr12:52299994-52301294	chr12:52298691-52300891	ENSG00000139567.13_8	ACVRL1	+	897	2.680296305	0.137211435	0.459794752	0.29841888	0.765383481	0.988881694	0.363363803	-0.069724047	2.43024388	-0.028690144	0.977111717	NA	c1
chr3:52016417-52017671	chr3:52015355-52017555	ENSG00000243989.9_10	ACY1	+	1138	11.61962709	-0.180139841	0.295826603	-0.60893726	0.542566026	0.959282809	1.769743002	0.284566188	0.591562089	0.481041962	0.630486676	0.876581558	c1
chr11:67417618-67418544	chr11:67418000-67420200	ENSG00000132744.8_7	ACY3	-	544	3.367882805	0.462091913	0.372994754	1.238869736	0.215393743	0.758735305	0.080882786	1.363309298	3.242841039	0.420405836	0.674189006	NA	c1
chr14:75535334-75537485	chr14:75535985-75538185	ENSG00000119640.9_7	ACYP1	-	1500	13.86140471	-0.453996069	0.287823401	-1.577342453	0.114716749	0.574011453	14.05868761	-0.269564239	0.285205036	-0.945159467	0.344577469	0.721263424	c1
chr2:54196359-54198759	chr2:54195974-54198174	ENSG00000170634.13_8	ACYP2	+	1815	12.29808354	-0.06288273	0.228285805	-0.275456153	0.782965808	0.990294939	2.11542273	0.288228513	0.45745055	0.630075783	0.528645003	0.826189586	c1
chr20:43279456-43281489	chr20:43280692-43282892	ENSG00000196839.14_10	ADA	-	797	5.227611929	0.390186378	0.369220571	1.056783963	0.290610195	0.840300719	0.826035455	-1.586809898	1.37682295	-1.152515578	0.249109272	NA	c1
chr15:43621374-43623141	chr15:43620869-43623069	ENSG00000168803.16_6	ADAL	+	1695	8.398121058	0.085813752	0.245941667	0.348919129	0.727150023	0.986323966	1.267696431	-1.35978232	0.883494184	-1.539095951	0.123780873	0.52281526	c1
chr15:59040665-59042907	chr15:59041789-59043989	ENSG00000137845.15_11	ADAM10	-	1118	15.41764344	0.175957811	0.273721234	0.642835807	0.520330646	0.954535557	4.139398541	-0.130645747	0.47971994	-0.272337537	0.785362496	0.937453201	c1
chr17:42835578-42837289	chr17:42834355-42836555	ENSG00000073670.14_8	ADAM11	+	977	3.93784436	0.698131465	0.325729295	2.143287311	0.032090035	0.273981998	0.549698455	-0.264424715	1.110000411	-0.238220376	0.811710174	NA	c1
chr10:128075673-128077416	chr10:128076845-128079045	ENSG00000148848.15_10	ADAM12	-	571	3.012539552	0.092375788	0.418461259	0.220751112	0.825286232	0.992938034	1.51705169	-1.778786333	2.83791534	-0.626793304	0.530794733	0.826502365	c1
chr1:155022531-155025477	chr1:155021041-155023241	ENSG00000143537.14_8	ADAM15	+	710	16.81435977	-0.160357542	0.235123725	-0.682013445	0.495230449	0.94733969	3.960032734	-0.159864239	0.43162492	-0.370377686	0.711101098	0.90901929	c1
chr2:9695090-9696722	chr2:9696660-9698860	ENSG00000151694.15_11	ADAM17	-	62	20.9982852	-0.122605222	0.258651037	-0.474017902	0.635487141	0.976393336	6.906042627	-0.189455273	0.299377528	-0.632830643	0.526844244	0.826189586	c1
chr5:157002026-157003327	chr5:157002582-157004782	ENSG00000135074.16_10	ADAM19	-	745	8.050860383	0.088256968	0.303838579	0.290473212	0.771454242	0.989198063	0.854522	1.349311611	0.713590878	1.890875646	0.058640946	NA	c1
chr14:70882893-70883957	chr14:70881823-70884023	ENSG00000139985.8_10	ADAM21	+	1064	5.694314414	-0.119221262	0.315713898	-0.37762437	0.705709658	0.983811486	0.862687013	-1.622501195	1.044348666	-1.55360106	0.120279606	NA	c1
chr7:87562927-87564626	chr7:87561457-87563657	ENSG00000008277.15_9	ADAM22	+	730	26.24357357	-0.368372615	0.263970399	-1.395507284	0.16286292	0.676846539	2.509988534	-0.633590665	0.568497286	-1.114500774	0.265064413	0.659091847	c1
chr2:207307350-207309094	chr2:207306255-207308455	ENSG00000114948.13_12	ADAM23	+	1105	11.2010026	-0.275740894	0.401367359	-0.687003782	0.492080345	0.946447121	1.61564713	0.218112625	0.705395291	0.309206239	0.757164648	0.927672601	c1
chr8:24151189-24152501	chr8:24149581-24151781	ENSG00000042980.14_7	ADAM28	+	592	3.785043761	-0.341759025	0.498375527	-0.685746001	0.492873293	0.94647139	2.420833431	-2.668231403	1.095702573	-2.43517855	0.014884443	0.26457723	c1
chr4:175749824-175751142	chr4:175748818-175751018	ENSG00000168594.15_12	ADAM29	+	1194	13.9099728	-0.976896246	0.62974703	-1.551251851	0.120841341	0.589594571	0	NA	NA	NA	NA	NA	c1
chr20:3661753-3662981	chr20:3662692-3664892	ENSG00000149451.19_12	ADAM33	-	289	4.60619976	0.824619535	0.327760116	2.515923979	0.011872079	0.142234254	0.440585824	-0.865610195	1.962942441	-0.440975842	0.659230486	NA	c1
chr10:135091713-135092618	chr10:135090171-135092371	ENSG00000151651.16_14	ADAM8	-	658	4.541871659	0.627603313	0.423418211	1.482230328	0.13827902	0.629476673	0.362496121	2.513515714	2.025503322	1.240933888	0.214630173	NA	c1
chr8:38853470-38855107	chr8:38852272-38854472	ENSG00000168615.13_9	ADAM9	+	1002	35.49217377	-0.122262466	0.245984032	-0.497034157	0.619164965	0.973867613	2.539016062	-0.069934034	0.494083326	-0.141542996	0.887440996	0.967410069	c1
chr21:28215301-28219086	chr21:28217527-28219727	ENSG00000154734.16_14	ADAMTS1	-	1559	7.504046175	-0.283385317	0.41062294	-0.690135132	0.490109212	0.945949606	0.957093088	1.321073375	1.415155251	0.933518336	0.350552408	0.724520367	c1
chr19:8674030-8675733	chr19:8675419-8677619	ENSG00000142303.14_7	ADAMTS10	-	314	2.933889352	0.795654262	0.463097997	1.718112079	0.085776174	0.491211694	0.315554084	0.148305552	1.650395863	0.089860594	0.928397996	NA	c1
chr5:33891600-33893162	chr5:33891923-33894123	ENSG00000151388.11_9	ADAMTS12	-	1239	3.22535856	0.047759104	0.41877528	0.114044707	0.909202353	0.996953992	0.023101248	0.046701563	3.262372161	0.014315216	0.9885785	NA	c1
chr10:72431840-72435146	chr10:72430261-72432461	ENSG00000138316.11_9	ADAMTS14	+	621	6.197517822	-0.04748545	0.406949855	-0.116686244	0.907108691	0.996953992	1.348950442	0.030645656	0.867889194	0.035310563	0.971832101	0.991170865	c1
chr11:130318251-130320271	chr11:130316539-130318739	ENSG00000166106.4_5	ADAMTS15	+	488	7.084526684	0.567613419	0.351987372	1.612595973	NA	NA	0.03015795	0.046701563	3.262372161	0.014315216	0.9885785	NA	c1
chr5:5139529-5142659	chr5:5138442-5140642	ENSG00000145536.15_4	ADAMTS16	+	1113	3.762100732	-0.064508204	0.440324155	-0.146501624	0.883525408	0.996289439	0.201655061	-0.483100673	3.046893091	-0.158555177	0.874019346	NA	c1
chr15:100881239-100882767	chr15:100882009-100884209	ENSG00000140470.15_12	ADAMTS17	-	758	13.02131863	0.548403226	0.49436228	1.10931446	0.267294549	0.819038746	0.849838618	-0.181180716	0.992658378	-0.182520714	0.8551741	NA	c1
chr16:77467493-77469767	chr16:77468730-77470930	ENSG00000140873.16_8	ADAMTS18	-	1037	6.070415256	-0.032243435	0.338117265	-0.095361693	0.924027542	0.997122998	1.600093084	0.275068212	0.71833851	0.382922826	0.701776986	0.90526026	c1
chr5:128794880-128797586	chr5:128793973-128796173	ENSG00000145808.10_9	ADAMTS19	+	1293	4.72544972	-0.439606704	0.535892204	-0.820326738	0.412029868	0.917969762	0.082102505	0.726784539	3.262372161	0.222777937	0.823708341	NA	c1
chr5:178772261-178772818	chr5:178772261-178774461	ENSG00000087116.17_12	ADAMTS2	-	557	7.528341122	1.176591042	0.408380107	2.881117423	0.00396268	0.066782216	1.036207671	0.005956431	3.104171859	0.001918847	0.998468983	0.999822569	c1
chr12:43944531-43947837	chr12:43945805-43948005	ENSG00000173157.18_9	ADAMTS20	-	2032	2.629826855	0.535482501	0.70189618	0.762908413	0.445518018	0.930994133	0.787083705	-0.813070927	2.859854616	-0.284304986	0.776176665	NA	c1
chr4:73433535-73435693	chr4:73434737-73436937	ENSG00000156140.10_8	ADAMTS3	-	956	5.71212462	-0.202226279	0.407541329	-0.496210481	0.619745917	0.973967611	0.155180708	-0.411979476	3.150376263	-0.130771515	0.895956057	NA	c1
chr1:161167045-161169893	chr1:161168643-161170843	ENSG00000158859.10_7	ADAMTS4	-	1250	7.770635906	0.821013467	0.414044842	1.982909542	0.047377535	0.349468927	0.76992353	-1.183550637	1.077485193	-1.09843796	0.272013294	NA	c1
chr21:28337372-28340217	chr21:28339206-28341406	ENSG00000154736.6_8	ADAMTS5	-	1011	4.471602923	-0.215493069	0.509443065	-0.422997356	0.67229719	0.980307337	0.254100168	1.823227708	3.198233417	0.570073372	0.568627935	NA	c1
chr5:64776174-64779832	chr5:64777546-64779746	ENSG00000049192.15_9	ADAMTS6	-	2200	6.915293885	0.296522002	0.270525641	1.09609574	0.273036879	0.8242802	0.305392944	1.336894891	1.56568603	0.853871636	0.393176117	NA	c1
chr15:79102566-79104636	chr15:79103605-79105805	ENSG00000136378.15_7	ADAMTS7	-	1031	5.266753922	0.009002965	0.335545987	0.026830794	0.978594692	0.999062643	0.540106764	-1.060560678	1.35794731	-0.781002819	0.434800836	NA	c1
chr11:130296061-130298462	chr11:130298303-130300503	ENSG00000134917.10_7	ADAMTS8	-	159	4.685572229	0.39988182	0.364950081	1.095716485	0.273202866	0.824387046	0.040441393	0.819523876	3.262372161	0.251204901	0.801655695	NA	c1
chr3:64673074-64674023	chr3:64673475-64675675	ENSG00000163638.13_8	ADAMTS9	-	548	5.866553929	1.334216234	0.407526909	3.273934074	NA	NA	0.408869035	-0.076072059	2.001351883	-0.038010337	0.96967944	NA	c1
chr9:17905383-17908076	chr9:17904560-17906760	ENSG00000178031.18_8	ADAMTSL1	+	1377	4.260395086	0.352298424	0.322553456	1.092217174	0.274737655	0.825909256	0.568219668	-1.262591019	1.862115509	-0.678041192	0.497745576	NA	c1
